mechanism,n_agents,seed,auction_idx,agent_idx,truthful_valuation,truthful_utility,best_misreport_bid,best_misreport_utility,regret
weighted_aggregation,5,1,48,3,0.876417,0.213609,1.752834,0.379846,0.166237
weighted_aggregation,5,1,48,4,0.851520,0.206686,1.703039,0.364722,0.158035
second_price,5,1,49,0,0.836578,0.000000,0.209144,0.000000,0.000000
second_price,5,1,49,1,0.639867,0.000000,0.159967,0.000000,0.000000
second_price,5,1,49,2,0.438623,0.000000,0.109656,0.000000,0.000000
second_price,5,1,49,3,0.869490,0.032912,0.869490,0.032912,0.000000
second_price,5,1,49,4,0.293907,0.000000,0.073477,0.000000,0.000000
weighted_aggregation,5,1,49,0,0.836578,0.194396,1.673155,0.340345,0.145948
weighted_aggregation,5,1,49,1,0.639867,0.123693,1.279734,0.198904,0.075210
weighted_aggregation,5,1,49,2,0.438623,0.065416,0.877246,0.093054,0.027638
weighted_aggregation,5,1,49,3,0.869490,0.210037,1.738980,0.371552,0.161515
weighted_aggregation,5,1,49,4,0.293907,0.037108,0.587814,0.047491,0.010383
second_price,5,1,50,0,0.705512,0.291206,0.529134,0.291206,0.000000
second_price,5,1,50,1,0.414306,0.000000,0.103577,0.000000,0.000000
second_price,5,1,50,2,0.092128,0.000000,0.023032,0.000000,0.000000
second_price,5,1,50,3,0.155082,0.000000,0.038770,0.000000,0.000000
second_price,5,1,50,4,0.229473,0.000000,0.057368,0.000000,0.000000
weighted_aggregation,5,1,50,0,0.705512,0.199994,1.411024,0.312972,0.112978
weighted_aggregation,5,1,50,1,0.414306,0.085613,0.828612,0.116718,0.031105
weighted_aggregation,5,1,50,2,0.092128,0.013180,0.184257,0.014239,0.001059
weighted_aggregation,5,1,50,3,0.155082,0.024478,0.310163,0.027812,0.003335
weighted_aggregation,5,1,50,4,0.229473,0.037776,0.458946,0.045432,0.007656
second_price,5,1,51,0,0.536174,0.077290,0.536174,0.077290,0.000000
second_price,5,1,51,1,0.428083,0.000000,0.107021,0.000000,0.000000
second_price,5,1,51,2,0.003950,0.000000,0.000988,0.000000,0.000000
second_price,5,1,51,3,0.458885,0.000000,0.114721,0.000000,0.000000
second_price,5,1,51,4,0.188699,0.000000,0.047175,0.000000,0.000000
weighted_aggregation,5,1,51,0,0.536174,0.130115,1.072348,0.189731,0.059615
weighted_aggregation,5,1,51,1,0.428083,0.088382,0.856167,0.121457,0.033075
weighted_aggregation,5,1,51,2,0.003950,0.000087,0.007901,0.000087,0.000000
weighted_aggregation,5,1,51,3,0.458885,0.100266,0.917769,0.140285,0.040019
weighted_aggregation,5,1,51,4,0.188699,0.029680,0.377399,0.034610,0.004930
second_price,5,1,52,0,0.398714,0.016052,0.398714,0.016052,0.000000
second_price,5,1,52,1,0.080511,0.000000,0.020128,0.000000,0.000000
second_price,5,1,52,2,0.310080,0.000000,0.077520,0.000000,0.000000
second_price,5,1,52,3,0.382662,0.000000,0.095665,0.000000,0.000000
second_price,5,1,52,4,0.376753,0.000000,0.094188,0.000000,0.000000
weighted_aggregation,5,1,52,0,0.398714,0.084106,0.797427,0.113261,0.029155
weighted_aggregation,5,1,52,1,0.080511,0.010563,0.161022,0.011299,0.000736
weighted_aggregation,5,1,52,2,0.310080,0.060377,0.620160,0.076778,0.016402
weighted_aggregation,5,1,52,3,0.382662,0.079219,0.765323,0.105627,0.026408
weighted_aggregation,5,1,52,4,0.376753,0.078015,0.753505,0.103637,0.025622
second_price,5,1,53,0,0.221782,0.000000,0.055445,0.000000,0.000000
second_price,5,1,53,1,0.512944,0.000000,0.128236,0.000000,0.000000
second_price,5,1,53,2,0.105695,0.000000,0.026424,0.000000,0.000000
second_price,5,1,53,3,0.592278,0.079333,0.592278,0.079333,0.000000
second_price,5,1,53,4,0.276336,0.000000,0.069084,0.000000,0.000000
weighted_aggregation,5,1,53,0,0.221782,0.035629,0.443564,0.042629,0.007000
weighted_aggregation,5,1,53,1,0.512944,0.116401,1.025889,0.168117,0.051716
weighted_aggregation,5,1,53,2,0.105695,0.014088,0.211390,0.015392,0.001304
weighted_aggregation,5,1,53,3,0.592278,0.146794,1.184556,0.220415,0.073622
weighted_aggregation,5,1,53,4,0.276336,0.048475,0.552673,0.060365,0.011890
second_price,5,1,54,0,0.538447,0.000000,0.134612,0.000000,0.000000
second_price,5,1,54,1,0.522179,0.000000,0.130545,0.000000,0.000000
second_price,5,1,54,2,0.818314,0.210373,0.613735,0.210373,0.000000
second_price,5,1,54,3,0.269741,0.000000,0.067435,0.000000,0.000000
second_price,5,1,54,4,0.607941,0.000000,0.151985,0.000000,0.000000
weighted_aggregation,5,1,54,0,0.538447,0.099081,1.076894,0.149083,0.050002
weighted_aggregation,5,1,54,1,0.522179,0.099053,1.044357,0.147611,0.048558
weighted_aggregation,5,1,54,2,0.818314,0.207090,1.636628,0.354049,0.146959
weighted_aggregation,5,1,54,3,0.269741,0.037692,0.539481,0.047191,0.009499
weighted_aggregation,5,1,54,4,0.607941,0.123253,1.215882,0.192758,0.069506
second_price,5,1,55,0,0.686461,0.000000,0.171615,0.000000,0.000000
second_price,5,1,55,1,0.411848,0.000000,0.102962,0.000000,0.000000
second_price,5,1,55,2,0.730915,0.044454,0.730915,0.044454,0.000000
second_price,5,1,55,3,0.561330,0.000000,0.140332,0.000000,0.000000
second_price,5,1,55,4,0.452178,0.000000,0.113044,0.000000,0.000000
weighted_aggregation,5,1,55,0,0.686461,0.148009,1.372923,0.240962,0.092953
weighted_aggregation,5,1,55,1,0.411848,0.064519,0.823696,0.089648,0.025129
weighted_aggregation,5,1,55,2,0.730915,0.165458,1.461831,0.274616,0.109159
weighted_aggregation,5,1,55,3,0.561330,0.105996,1.122659,0.161807,0.055811
weighted_aggregation,5,1,55,4,0.452178,0.071695,0.904355,0.102349,0.030654
second_price,5,1,56,0,0.860551,0.205544,0.860551,0.205544,0.000000
second_price,5,1,56,1,0.655006,0.000000,0.163752,0.000000,0.000000
second_price,5,1,56,2,0.619517,0.000000,0.154879,0.000000,0.000000
second_price,5,1,56,3,0.435355,0.000000,0.108839,0.000000,0.000000
second_price,5,1,56,4,0.118170,0.000000,0.029543,0.000000,0.000000
weighted_aggregation,5,1,56,0,0.860551,0.227739,1.721101,0.394248,0.166509
weighted_aggregation,5,1,56,1,0.655006,0.137890,1.310012,0.220855,0.082965
weighted_aggregation,5,1,56,2,0.619517,0.129565,1.239035,0.203877,0.074313
weighted_aggregation,5,1,56,3,0.435355,0.072743,0.870709,0.102614,0.029872
weighted_aggregation,5,1,56,4,0.118170,0.012960,0.236341,0.014356,0.001396
second_price,5,1,57,0,0.348358,0.000000,0.087090,0.000000,0.000000
second_price,5,1,57,1,0.457859,0.000000,0.114465,0.000000,0.000000
second_price,5,1,57,2,0.266832,0.000000,0.066708,0.000000,0.000000
second_price,5,1,57,3,0.830803,0.372944,0.623102,0.372944,0.000000
second_price,5,1,57,4,0.130138,0.000000,0.032534,0.000000,0.000000
weighted_aggregation,5,1,57,0,0.348358,0.060452,0.696717,0.079572,0.019121
weighted_aggregation,5,1,57,1,0.457859,0.088635,0.915718,0.125246,0.036611
weighted_aggregation,5,1,57,2,0.266832,0.041914,0.533664,0.052046,0.010132
weighted_aggregation,5,1,57,3,0.830803,0.242987,1.661606,0.402904,0.159917
weighted_aggregation,5,1,57,4,0.130138,0.016974,0.260276,0.018946,0.001972
second_price,5,1,58,0,0.628388,0.054991,0.628388,0.054991,0.000000
second_price,5,1,58,1,0.144130,0.000000,0.036032,0.000000,0.000000
second_price,5,1,58,2,0.199540,0.000000,0.049885,0.000000,0.000000
second_price,5,1,58,3,0.133993,0.000000,0.033498,0.000000,0.000000
second_price,5,1,58,4,0.573397,0.000000,0.143349,0.000000,0.000000
weighted_aggregation,5,1,58,0,0.628388,0.162711,1.256777,0.248239,0.085528
weighted_aggregation,5,1,58,1,0.144130,0.022410,0.288259,0.025253,0.002843
weighted_aggregation,5,1,58,2,0.199540,0.030957,0.399081,0.036423,0.005467
weighted_aggregation,5,1,58,3,0.133993,0.019628,0.267986,0.021940,0.002313
weighted_aggregation,5,1,58,4,0.573397,0.138999,1.146794,0.206959,0.067960
second_price,5,1,59,0,0.197383,0.000000,0.049346,0.000000,0.000000
second_price,5,1,59,1,0.038041,0.000000,0.009510,0.000000,0.000000
second_price,5,1,59,2,0.165194,0.000000,0.041298,0.000000,0.000000
second_price,5,1,59,3,0.929226,0.281163,0.696919,0.281163,0.000000
second_price,5,1,59,4,0.648062,0.000000,0.162016,0.000000,0.000000
weighted_aggregation,5,1,59,0,0.197383,0.028318,0.394766,0.033372,0.005054
weighted_aggregation,5,1,59,1,0.038041,0.002838,0.076083,0.002933,0.000095
weighted_aggregation,5,1,59,2,0.165194,0.022623,0.330387,0.025988,0.003365
weighted_aggregation,5,1,59,3,0.929226,0.294424,1.858451,0.499599,0.205175
weighted_aggregation,5,1,59,4,0.648062,0.154766,1.296124,0.242292,0.087526
second_price,5,1,60,0,0.708576,0.000000,0.177144,0.000000,0.000000
second_price,5,1,60,1,0.832675,0.000000,0.208169,0.000000,0.000000
second_price,5,1,60,2,0.285246,0.000000,0.071312,0.000000,0.000000
second_price,5,1,60,3,0.958627,0.014738,0.958627,0.014738,0.000000
second_price,5,1,60,4,0.943889,0.000000,0.235972,0.000000,0.000000
weighted_aggregation,5,1,60,0,0.708576,0.128282,1.417151,0.218361,0.090079
weighted_aggregation,5,1,60,1,0.832675,0.169723,1.665350,0.305930,0.136208
weighted_aggregation,5,1,60,2,0.285246,0.033454,0.570493,0.042764,0.009310
weighted_aggregation,5,1,60,3,0.958627,0.224587,1.917253,0.422326,0.197739
weighted_aggregation,5,1,60,4,0.943889,0.217869,1.887778,0.408026,0.190157
second_price,5,1,61,0,0.356135,0.000000,0.089034,0.000000,0.000000
second_price,5,1,61,1,0.215693,0.000000,0.053923,0.000000,0.000000
second_price,5,1,61,2,0.825503,0.469368,0.412751,0.469368,0.000000
second_price,5,1,61,3,0.247277,0.000000,0.061819,0.000000,0.000000
second_price,5,1,61,4,0.295417,0.000000,0.073854,0.000000,0.000000
weighted_aggregation,5,1,61,0,0.356135,0.066228,0.712269,0.087505,0.021277
weighted_aggregation,5,1,61,1,0.215693,0.033332,0.431386,0.039787,0.006455
weighted_aggregation,5,1,61,2,0.825503,0.247080,1.651006,0.406800,0.159720
weighted_aggregation,5,1,61,3,0.247277,0.040139,0.494554,0.049072,0.008933
weighted_aggregation,5,1,61,4,0.295417,0.050146,0.590834,0.063509,0.013363
second_price,5,1,62,0,0.071083,0.000000,0.017771,0.000000,0.000000
second_price,5,1,62,1,0.635386,0.231426,0.476540,0.231426,0.000000
second_price,5,1,62,2,0.221603,0.000000,0.055401,0.000000,0.000000
second_price,5,1,62,3,0.403960,0.000000,0.100990,0.000000,0.000000
second_price,5,1,62,4,0.225652,0.000000,0.056413,0.000000,0.000000
weighted_aggregation,5,1,62,0,0.071083,0.010368,0.142166,0.011007,0.000639
weighted_aggregation,5,1,62,1,0.635386,0.170948,1.270772,0.260087,0.089138
weighted_aggregation,5,1,62,2,0.221603,0.038459,0.443206,0.045956,0.007497
weighted_aggregation,5,1,62,3,0.403960,0.085341,0.807919,0.115454,0.030112
weighted_aggregation,5,1,62,4,0.225652,0.039558,0.451303,0.047411,0.007853
second_price,5,1,63,0,0.242413,0.000000,0.060603,0.000000,0.000000
second_price,5,1,63,1,0.138290,0.000000,0.034573,0.000000,0.000000
second_price,5,1,63,2,0.287000,0.000000,0.071750,0.000000,0.000000
second_price,5,1,63,3,0.303711,0.000000,0.075928,0.000000,0.000000
second_price,5,1,63,4,0.510610,0.206899,0.382957,0.206899,0.000000
weighted_aggregation,5,1,63,0,0.242413,0.043364,0.484827,0.052549,0.009185
weighted_aggregation,5,1,63,1,0.138290,0.021403,0.276581,0.023975,0.002572
weighted_aggregation,5,1,63,2,0.287000,0.054197,0.574000,0.067783,0.013586
weighted_aggregation,5,1,63,3,0.303711,0.058135,0.607421,0.073547,0.015412
weighted_aggregation,5,1,63,4,0.510610,0.123289,1.021219,0.176515,0.053227
second_price,5,1,64,0,0.004816,0.000000,0.001204,0.000000,0.000000
second_price,5,1,64,1,0.254059,0.000000,0.063515,0.000000,0.000000
second_price,5,1,64,2,0.855253,0.000000,0.213813,0.000000,0.000000
second_price,5,1,64,3,0.979014,0.123761,0.979014,0.123761,0.000000
second_price,5,1,64,4,0.208069,0.000000,0.052017,0.000000,0.000000
weighted_aggregation,5,1,64,0,0.004816,-0.002244,0.001204,-0.002237,0.000007
weighted_aggregation,5,1,64,1,0.254059,0.035853,0.508117,0.044290,0.008436
weighted_aggregation,5,1,64,2,0.855253,0.233170,1.710507,0.399604,0.166435
weighted_aggregation,5,1,64,3,0.979014,0.301834,1.958028,0.529260,0.227426
weighted_aggregation,5,1,64,4,0.208069,0.028685,0.416138,0.034180,0.005495
second_price,5,1,65,0,0.504035,0.000000,0.126009,0.000000,0.000000
second_price,5,1,65,1,0.612334,0.000000,0.153083,0.000000,0.000000
second_price,5,1,65,2,0.217509,0.000000,0.054377,0.000000,0.000000
second_price,5,1,65,3,0.951504,0.000000,0.237876,0.000000,0.000000
second_price,5,1,65,4,0.979842,0.028338,0.979842,0.028338,0.000000
weighted_aggregation,5,1,65,0,0.504035,0.080374,1.008070,0.120024,0.039650
weighted_aggregation,5,1,65,1,0.612334,0.108476,1.224668,0.173123,0.064647
weighted_aggregation,5,1,65,2,0.217509,0.024695,0.435019,0.029795,0.005100
weighted_aggregation,5,1,65,3,0.951504,0.240851,1.903008,0.441790,0.200938
weighted_aggregation,5,1,65,4,0.979842,0.256630,1.959685,0.473638,0.217008
second_price,5,1,66,0,0.703066,0.170066,0.703066,0.170066,0.000000
second_price,5,1,66,1,0.490188,0.000000,0.122547,0.000000,0.000000
second_price,5,1,66,2,0.437637,0.000000,0.109409,0.000000,0.000000
second_price,5,1,66,3,0.533000,0.000000,0.133250,0.000000,0.000000
second_price,5,1,66,4,0.107947,0.000000,0.026987,0.000000,0.000000
weighted_aggregation,5,1,66,0,0.703066,0.173078,1.406132,0.278151,0.105073
weighted_aggregation,5,1,66,1,0.490188,0.096097,0.980376,0.138990,0.042893
weighted_aggregation,5,1,66,2,0.437637,0.080400,0.875273,0.112602,0.032202
weighted_aggregation,5,1,66,3,0.533000,0.108985,1.066000,0.161548,0.052563
weighted_aggregation,5,1,66,4,0.107947,0.012818,0.215893,0.014057,0.001239
second_price,5,1,67,0,0.349138,0.000000,0.087285,0.000000,0.000000
second_price,5,1,67,1,0.357162,0.000000,0.089290,0.000000,0.000000
second_price,5,1,67,2,0.188299,0.000000,0.047075,0.000000,0.000000
second_price,5,1,67,3,0.249367,0.000000,0.062342,0.000000,0.000000
second_price,5,1,67,4,0.690159,0.332998,0.517619,0.332998,0.000000
weighted_aggregation,5,1,67,0,0.349138,0.065462,0.698277,0.085875,0.020414
weighted_aggregation,5,1,67,1,0.357162,0.066858,0.714323,0.088179,0.021321
weighted_aggregation,5,1,67,2,0.188299,0.028894,0.376598,0.033730,0.004836
weighted_aggregation,5,1,67,3,0.249367,0.041975,0.498733,0.051319,0.009344
weighted_aggregation,5,1,67,4,0.690159,0.184513,1.380319,0.289624,0.105110
second_price,5,1,68,0,0.270053,0.000000,0.067513,0.000000,0.000000
second_price,5,1,68,1,0.069348,0.000000,0.017337,0.000000,0.000000
second_price,5,1,68,2,0.370134,0.042704,0.370134,0.042704,0.000000
second_price,5,1,68,3,0.253209,0.000000,0.063302,0.000000,0.000000
second_price,5,1,68,4,0.327430,0.000000,0.081858,0.000000,0.000000
weighted_aggregation,5,1,68,0,0.270053,0.053244,0.540105,0.065653,0.012409
weighted_aggregation,5,1,68,1,0.069348,0.010626,0.138696,0.011255,0.000630
weighted_aggregation,5,1,68,2,0.370134,0.081241,0.740269,0.106966,0.025726
weighted_aggregation,5,1,68,3,0.253209,0.048624,0.506418,0.059255,0.010630
weighted_aggregation,5,1,68,4,0.327430,0.068444,0.654861,0.087713,0.019268
second_price,5,1,69,0,0.523613,0.165589,0.392709,0.165589,0.000000
second_price,5,1,69,1,0.163292,0.000000,0.040823,0.000000,0.000000
second_price,5,1,69,2,0.358024,0.000000,0.089506,0.000000,0.000000
second_price,5,1,69,3,0.152578,0.000000,0.038144,0.000000,0.000000
second_price,5,1,69,4,0.198230,0.000000,0.049557,0.000000,0.000000
weighted_aggregation,5,1,69,0,0.523613,0.130835,1.047225,0.188147,0.057312
weighted_aggregation,5,1,69,1,0.163292,0.026167,0.326583,0.029874,0.003707
weighted_aggregation,5,1,69,2,0.358024,0.074749,0.716048,0.097902,0.023154
weighted_aggregation,5,1,69,3,0.152578,0.025819,0.305155,0.029235,0.003416
weighted_aggregation,5,1,69,4,0.198230,0.035288,0.396459,0.041369,0.006081
second_price,5,1,70,0,0.122959,0.000000,0.030740,0.000000,0.000000
second_price,5,1,70,1,0.754236,0.056380,0.754236,0.056380,0.000000
second_price,5,1,70,2,0.381678,0.000000,0.095419,0.000000,0.000000
second_price,5,1,70,3,0.697856,0.000000,0.174464,0.000000,0.000000
second_price,5,1,70,4,0.637863,0.000000,0.159466,0.000000,0.000000
weighted_aggregation,5,1,70,0,0.122959,0.015320,0.245917,0.017032,0.001712
weighted_aggregation,5,1,70,1,0.754236,0.181791,1.508471,0.302510,0.120719
weighted_aggregation,5,1,70,2,0.381678,0.061624,0.763355,0.083660,0.022035
weighted_aggregation,5,1,70,3,0.697856,0.158951,1.395712,0.258580,0.099629
weighted_aggregation,5,1,70,4,0.637863,0.137031,1.275725,0.216853,0.079821
second_price,5,1,71,0,0.872450,0.000000,0.218112,0.000000,0.000000
second_price,5,1,71,1,0.485499,0.000000,0.121375,0.000000,0.000000
second_price,5,1,71,2,0.969173,0.096723,0.969173,0.096723,0.000000
second_price,5,1,71,3,0.781221,0.000000,0.195305,0.000000,0.000000
second_price,5,1,71,4,0.462064,0.000000,0.115516,0.000000,0.000000
weighted_aggregation,5,1,71,0,0.872450,0.191286,1.744900,0.346831,0.155545
weighted_aggregation,5,1,71,1,0.485499,0.071513,0.970998,0.105892,0.034379
weighted_aggregation,5,1,71,2,0.969173,0.239048,1.938345,0.445732,0.206684
weighted_aggregation,5,1,71,3,0.781221,0.152973,1.562442,0.267701,0.114728
weighted_aggregation,5,1,71,4,0.462064,0.063266,0.924128,0.092181,0.028915
second_price,5,1,72,0,0.376344,0.000000,0.094086,0.000000,0.000000
second_price,5,1,72,1,0.651647,0.000000,0.162912,0.000000,0.000000
second_price,5,1,72,2,0.739787,0.000000,0.184947,0.000000,0.000000
second_price,5,1,72,3,0.074379,0.000000,0.018595,0.000000,0.000000
second_price,5,1,72,4,0.887969,0.148182,0.887969,0.148182,0.000000
weighted_aggregation,5,1,72,0,0.376344,0.057850,0.752687,0.078467,0.020616
weighted_aggregation,5,1,72,1,0.651647,0.138288,1.303293,0.221790,0.083502
weighted_aggregation,5,1,72,2,0.739787,0.171903,1.479575,0.286874,0.114971
weighted_aggregation,5,1,72,3,0.074379,0.006448,0.148758,0.006882,0.000434
weighted_aggregation,5,1,72,4,0.887969,0.237969,1.775939,0.416918,0.178949
second_price,5,1,73,0,0.219360,0.000000,0.054840,0.000000,0.000000
second_price,5,1,73,1,0.605690,0.000000,0.151422,0.000000,0.000000
second_price,5,1,73,2,0.661290,0.038801,0.661290,0.038801,0.000000
second_price,5,1,73,3,0.622489,0.000000,0.155622,0.000000,0.000000
second_price,5,1,73,4,0.450842,0.000000,0.112710,0.000000,0.000000
weighted_aggregation,5,1,73,0,0.219360,0.028765,0.438719,0.034570,0.005805
weighted_aggregation,5,1,73,1,0.605690,0.129426,1.211379,0.200897,0.071471
weighted_aggregation,5,1,73,2,0.661290,0.148129,1.322580,0.236201,0.088072
weighted_aggregation,5,1,73,3,0.622489,0.133940,1.244978,0.209667,0.075726
weighted_aggregation,5,1,73,4,0.450842,0.080529,0.901684,0.114303,0.033775
second_price,5,1,74,0,0.488791,0.000000,0.122198,0.000000,0.000000
second_price,5,1,74,1,0.858833,0.281493,0.644124,0.281493,0.000000
second_price,5,1,74,2,0.386790,0.000000,0.096697,0.000000,0.000000
second_price,5,1,74,3,0.577340,0.000000,0.144335,0.000000,0.000000
second_price,5,1,74,4,0.326302,0.000000,0.081575,0.000000,0.000000
weighted_aggregation,5,1,74,0,0.488791,0.089041,0.977582,0.129720,0.040679
weighted_aggregation,5,1,74,1,0.858833,0.228467,1.717665,0.393035,0.164567
weighted_aggregation,5,1,74,2,0.386790,0.061450,0.773580,0.083725,0.022275
weighted_aggregation,5,1,74,3,0.577340,0.113207,1.154680,0.173652,0.060445
weighted_aggregation,5,1,74,4,0.326302,0.048949,0.652604,0.063877,0.014928
second_price,5,1,75,0,0.482306,0.000000,0.120576,0.000000,0.000000
second_price,5,1,75,1,0.558581,0.000000,0.139645,0.000000,0.000000
second_price,5,1,75,2,0.086553,0.000000,0.021638,0.000000,0.000000
second_price,5,1,75,3,0.897169,0.276033,0.672877,0.276033,0.000000
second_price,5,1,75,4,0.621136,0.000000,0.155284,0.000000,0.000000
weighted_aggregation,5,1,75,0,0.482306,0.085180,0.964612,0.123805,0.038625
weighted_aggregation,5,1,75,1,0.558581,0.107733,1.117162,0.163900,0.056166
weighted_aggregation,5,1,75,2,0.086553,0.008779,0.173106,0.009466,0.000687
weighted_aggregation,5,1,75,3,0.897169,0.246679,1.794338,0.430264,0.183584
weighted_aggregation,5,1,75,4,0.621136,0.125757,1.242271,0.197890,0.072133
second_price,5,1,76,0,0.482695,0.000000,0.120674,0.000000,0.000000
second_price,5,1,76,1,0.117825,0.000000,0.029456,0.000000,0.000000
second_price,5,1,76,2,0.143316,0.000000,0.035829,0.000000,0.000000
second_price,5,1,76,3,0.046321,0.000000,0.011580,0.000000,0.000000
second_price,5,1,76,4,0.755391,0.272696,0.566544,0.272696,0.000000
weighted_aggregation,5,1,76,0,0.482695,0.109381,0.965391,0.155193,0.045812
weighted_aggregation,5,1,76,1,0.117825,0.017472,0.235650,0.019273,0.001802
weighted_aggregation,5,1,76,2,0.143316,0.020562,0.286631,0.023149,0.002587
weighted_aggregation,5,1,76,3,0.046321,0.004421,0.092641,0.004599,0.000177
weighted_aggregation,5,1,76,4,0.755391,0.226048,1.510783,0.359196,0.133149
